,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media
3369,"3,4-dichloroaniline",95-76-1,MCF7,2,384,1.24E-07,2.04E-05,2.20E-05,0.930025578
3370,4-decylaniline,37529-30-9,MCF7,2,384,4.09E-06,1.82E-07,1.79E-05,0.01014587
3371,naphthalene,91-20-3,MCF7,2,384,1.96E-07,9.38E-06,1.26E-05,0.746223652
3372,"1,2,4-trichlorobenzene",120-82-1,MCF7,2,384,8.78E-08,8.88E-07,2.55E-06,0.348332316
3373,"1,2-dichlorobenzene",95-50-1,MCF7,2,384,3.70E-08,1.33E-06,1.96E-06,0.680785945
3374,dichloromethane,75-09-2,MCF7,2,384,3.66E-09,2.38E-06,2.38E-06,0.998206451
3375,tetrachloroethylene,127-18-4,MCF7,2,384,1.31E-08,5.05E-07,7.25E-07,0.696672964
3376,"2,3-dimethyl-1,3-butadiene",513-81-5,MCF7,2,384,2.29E-10,1.80E-08,2.15E-08,0.838476732
3377,cyclosporine A,59865-13-3,MCF7,2,384,1.62E-07,1.73E-05,1.96E-05,0.882653472
3378,chlorpromazine,50-53-3,MCF7,2,384,1.91E-06,7.11E-07,1.66E-05,0.042757652
3379,PBDE 47,5436-43-1,MCF7,2,384,5.51E-06,7.81E-08,1.99E-05,0.003929009
3380,PBDE 99,60348-60-9,MCF7,2,384,6.93E-06,2.98E-08,2.22E-05,0.001342522
3381,PBDE 153,68631-49-2,MCF7,2,384,8.25E-06,9.17E-09,2.47E-05,0.000372014
3382,amiodarone,1951-25-3,MCF7,2,384,7.54E-06,1.81E-08,2.33E-05,0.000776636
3383,PFBS,375-73-5,MCF7,2,384,5.58E-08,3.34E-05,3.36E-05,0.996361397
3384,4:2 FTS,757124-72-4,MCF7,2,384,5.96E-08,3.12E-05,3.14E-05,0.992782666
3385,PFNA,375-95-1,MCF7,2,384,3.39E-06,2.70E-07,1.71E-05,0.015768742
3386,PFHxA,307-24-4,MCF7,2,384,6.02E-07,3.75E-06,1.56E-05,0.241309502
3387,PFBA,375-22-4,MCF7,2,384,5.79E-08,3.11E-05,3.13E-05,0.993490514
3388,PFOA,335-67-1,MCF7,2,384,5.50E-07,4.03E-06,1.47E-05,0.27439223
3389,6:2 FTS,27619-97-2,MCF7,2,384,1.68E-07,1.62E-05,1.87E-05,0.869228551
3390,8:2 FTS,39108-34-4,MCF7,2,384,5.89E-07,3.85E-06,1.54E-05,0.250477863
3391,PFUnDA,2058-94-8,MCF7,2,384,1.05E-06,1.62E-06,3.89E-05,0.041751562
3392,PFOS,1763-23-1,MCF7,2,384,1.05E-06,1.62E-06,3.89E-05,0.041751562
3393,PFHpA,375-85-9,MCF7,2,384,3.10E-07,8.94E-06,1.43E-05,0.624882399
3394,PFPeA,2706-90-3,MCF7,2,384,8.20E-08,2.45E-05,2.52E-05,0.970870084
3395,PFHxS,355-46-4,MCF7,2,384,1.26E-07,2.00E-05,2.16E-05,0.926731714
3396,PFDA,335-76-2,MCF7,2,384,2.02E-06,1.09E-06,3.79E-05,0.028655711
3397,Azathioprine,446-86-6,MCF7,2,384,5.38E-08,3.88E-05,3.88E-05,1.000259671
3398,Benzocaine,94-09-7,MCF7,2,384,6.28E-08,3.06E-05,3.09E-05,0.990681691
3399,Butylated hydroxyanisole,25013-16-5,MCF7,2,384,2.90E-07,1.07E-05,1.56E-05,0.686130849
3400,Cetirizine dihydrochloride,83881-52-1,MCF7,2,384,5.33E-08,3.74E-05,3.75E-05,0.999801852
3401,Cyclamate,139-05-9,MCF7,2,384,5.44E-08,3.95E-05,3.95E-05,1.000365602
3402,Cyclophosphamide,6055-19-2,MCF7,2,384,5.33E-08,3.75E-05,3.75E-05,0.999829995
3403,Cypermethrin,67375-30-8,MCF7,2,384,4.96E-06,1.09E-07,1.91E-05,0.005742934
3404,DEET,134-62-3,MCF7,2,384,7.61E-08,2.72E-05,2.78E-05,0.979296352
3405,Dexamethasone,50-02-2,MCF7,2,384,6.46E-08,3.00E-05,3.04E-05,0.989154705
3406,Digoxin,20830-75-5,MCF7,2,384,5.42E-08,3.51E-05,3.52E-05,0.998152269
3407,Fenazaquin,120928-09-8,MCF7,2,384,2.10E-06,6.20E-07,1.66E-05,0.037346358
3408,Fenbuconazole,114369-43-6,MCF7,2,384,2.34E-07,1.31E-05,1.68E-05,0.777564681
3409,Fluazinam,79622-59-6,MCF7,2,384,5.21E-07,5.04E-06,1.49E-05,0.337196496
3410,Furosemide,54-31-9,MCF7,2,384,5.70E-08,3.95E-05,3.99E-05,0.988819057
3411,Glybenclamide,10238-21-8,MCF7,2,384,1.07E-06,1.46E-06,1.76E-05,0.083044954
3412,HC Red 3,2871-01-4,MCF7,2,384,5.38E-08,3.87E-05,3.87E-05,1.000249737
3413,Hydralazine hydrochloride,304-20-1,MCF7,2,384,5.33E-08,3.74E-05,3.74E-05,0.999787255
3414,Ketoconazole,65277-42-1,MCF7,2,384,6.80E-07,2.99E-06,1.66E-05,0.179988856
3415,Metformin,1115-70-4,MCF7,2,384,5.46E-08,3.96E-05,3.96E-05,1.000377836
3416,Metoclopramide,364-62-5,MCF7,2,384,1.15E-07,2.15E-05,2.28E-05,0.940508131
3417,Nitrofurantoin,67-20-9,MCF7,2,384,5.43E-08,3.94E-05,3.94E-05,1.000357685
3418,Oxytetracycline hydrochloride,2058-46-0,MCF7,2,384,5.48E-08,3.98E-05,3.98E-05,1.000387563
3419,Panthenol,16485-10-2 ,MCF7,2,384,5.46E-08,3.96E-05,3.96E-05,1.000378555
3420,Paracetamol,103-90-2,MCF7,2,384,5.35E-08,3.81E-05,3.81E-05,1.000075203
3421,Topiramate,97240-79-4,MCF7,2,384,5.48E-08,3.98E-05,3.98E-05,1.000386574
3422,Trimellitic anhydride,552-30-7,MCF7,2,384,5.56E-08,3.39E-05,3.40E-05,0.99673725
3423,Verapamil hydrochloride,152-11-4,MCF7,2,384,7.42E-07,2.41E-06,1.76E-05,0.137294246
3424,Warfarin,129-06-6,MCF7,2,384,9.92E-08,2.34E-05,2.44E-05,0.957225144
3425,"2,4-Dinitrophenol",51-28-5,HCT116,2,384,2.93E-08,3.23E-05,3.25E-05,0.994283919
3426,Aldrin,309-00-2,HCT116,2,384,5.94E-06,1.27E-07,1.75E-05,0.007245657
3427,Azinphos-methyl,86-50-0,HCT116,2,384,1.52E-07,1.96E-05,2.14E-05,0.91971443
3428,Chlorpyrifos,2921-88-2,HCT116,2,384,1.63E-06,1.26E-06,1.71E-05,0.073737078
3429,"DDD-p,p'",50-29-3,HCT116,2,384,7.53E-06,6.18E-08,1.93E-05,0.003201257
3430,"DDT-o,p'",789-02-6,HCT116,2,384,6.27E-06,1.16E-07,1.80E-05,0.006455554
3431,"DDT-p,p'",72-54-8,HCT116,2,384,4.69E-06,2.43E-07,1.68E-05,0.014475667
3432,Diazinon,333-41-5,HCT116,2,384,5.85E-07,6.62E-06,1.46E-05,0.454744329
3433,Dicofol,115-32-2,HCT116,2,384,1.74E-06,1.17E-06,1.70E-05,0.068955307
3434,Dieldrin,60-57-1,HCT116,2,384,1.93E-06,1.03E-06,1.68E-05,0.061440283
3435,Disulfoton,298-04-4,HCT116,2,384,7.11E-07,4.94E-06,1.49E-05,0.331694573
3436,Endosulfan I,115-29-7,HCT116,2,384,5.96E-07,6.45E-06,1.46E-05,0.44251938
3437,Endrin,72-20-8,HCT116,2,384,2.62E-06,6.80E-07,1.63E-05,0.041634285
3438,Ethion,563-12-2,HCT116,2,384,1.83E-06,1.10E-06,1.69E-05,0.065127306
3439,Heptachlor,76-44-8,HCT116,2,384,4.61E-06,2.51E-07,1.67E-05,0.014982094
3440,Heptachlor epoxide B,1024-57-3,HCT116,2,384,1.66E-06,1.23E-06,1.71E-05,0.072120204
3441,Lindane,58-89-9,HCT116,2,384,5.29E-07,7.40E-06,1.45E-05,0.510217563
3442,"Methoxychlor-o,p'",72-43-5,HCT116,2,384,1.85E-06,1.09E-06,1.69E-05,0.06437867
3443,Parathion,56-38-2,HCT116,2,384,5.96E-07,6.45E-06,1.46E-05,0.44251938
3444,Trifluralin,1582-09-8,HCT116,2,384,2.40E-06,7.68E-07,1.64E-05,0.046854026
3445,Eugenol F,97-53-0,HCT116,2,384,7.10E-08,2.60E-05,2.67E-05,0.974200527
3446,Methyl-antranilate,134-20-3,HCT116,2,384,3.91E-08,3.04E-05,3.07E-05,0.99019704
3447,Lilyfore,285977-85-7,HCT116,2,384,3.04E-07,1.29E-05,1.67E-05,0.77326174
3448,Damascone beta,23726-91-2,HCT116,2,384,8.40E-07,3.11E-06,1.54E-05,0.202935234
3449,Veloutone,14595-54-1,HCT116,2,384,2.26E-06,8.33E-07,1.65E-05,0.050571755
3450,Verdox,82356-51-2,HCT116,2,384,5.80E-06,1.39E-07,1.75E-05,0.00796788
3451,Nirvanol,1506-02-1,HCT116,2,384,3.35E-06,4.62E-07,1.63E-05,0.028437992
3452,Cetalox,3738-00-9,HCT116,2,384,2.26E-06,6.29E-07,1.45E-05,0.043327129
3453,Tonalide,21145-77-7,HCT116,2,384,3.35E-06,4.62E-07,1.63E-05,0.028437992
3454,Caffeine,58-08-2,HCT116,2,384,1.25E-08,3.91E-05,3.91E-05,1.000304038
3455,Lamotrigine,84057-84-1,HCT116,2,384,1.16E-07,2.22E-05,2.35E-05,0.947481012
3456,Diclofenac,15307-79-6,HCT116,2,384,1.26E-08,4.00E-05,4.00E-05,0.999969329
3457,"2,4-Dichlorophenoxyacetic",94-75-7,HCT116,2,384,3.11E-08,3.69E-05,4.00E-05,0.924333076
3458,(S)-Naproxen,22204-53-1,HCT116,2,384,5.24E-08,3.30E-05,3.99E-05,0.828427689
3459,Ibuprofen,15687-27-1,HCT116,2,384,1.08E-07,2.18E-05,3.98E-05,0.549262767
3460,Torasemide,56211-40-6,HCT116,2,384,1.66E-07,2.37E-05,3.18E-05,0.743698713
3461,Warfarin,81-81-2,HCT116,2,384,2.78E-08,3.75E-05,3.99E-05,0.941505608
3462,di-n-butylphthalate,84-74-2,HCT116,2,384,1.10E-06,1.94E-06,1.83E-05,0.105854763
3463,hexachlorophene,70-30-4,HCT116,2,384,1.06E-05,2.90E-07,2.85E-05,0.010156585
3464,hexamethylenetetramine,100-97-0,HCT116,2,384,1.14E-08,3.65E-05,3.65E-05,1.000385412
3465,Malathion,121-75-5,HCT116,2,384,8.22E-08,2.49E-05,2.58E-05,0.967913055
3466,pentachlorophenol,87-86-5,HCT116,2,384,3.95E-07,3.23E-06,3.95E-05,0.08201945
3467,"2,2,2-trichloroethanol",115-20-8,HCT116,2,384,2.01E-08,3.12E-05,3.13E-05,0.997078122
3468,diethylphthalate,84-66-2,HCT116,2,384,9.33E-08,2.39E-05,2.49E-05,0.961116816
3469,4-chlorophenol,106-48-9,HCT116,2,384,8.60E-08,2.45E-05,2.54E-05,0.965509205
3470,permethrin,52645-53-1,HCT116,2,384,6.05E-06,1.29E-07,1.78E-05,0.007245657
3471,Aniline,62-53-3,HCT116,2,384,1.49E-08,3.64E-05,3.64E-05,0.999464278
3472,4-fluoroaniline,371-40-4,HCT116,2,384,1.71E-08,3.49E-05,3.50E-05,0.998681172
3473,"2,4,6-trichlorophenol",88-06-2,HCT116,2,384,5.08E-07,7.62E-06,1.44E-05,0.528719239
3474,Allyl alcohol,107-18-6,HCT116,2,384,1.19E-08,3.62E-05,3.62E-05,1.000235302
3475,N-methylaniline,100-61-8,HCT116,2,384,2.69E-08,3.01E-05,3.03E-05,0.994431355
3476,"3,4-dichloroaniline",95-76-1,HCT116,2,384,1.38E-07,2.04E-05,2.20E-05,0.930025578
3477,4-decylaniline,37529-30-9,HCT116,2,384,5.39E-06,1.75E-07,1.73E-05,0.01014587
3478,naphthalene,91-20-3,HCT116,2,384,2.54E-07,9.37E-06,1.26E-05,0.746223652
3479,"1,2,4-trichlorobenzene",120-82-1,HCT116,2,384,1.19E-07,8.87E-07,2.55E-06,0.348332316
3480,"1,2-dichlorobenzene",95-50-1,HCT116,2,384,4.87E-08,1.33E-06,1.96E-06,0.680785945
3481,dichloromethane,75-09-2,HCT116,2,384,1.27E-09,2.38E-06,2.38E-06,0.998206451
3482,tetrachloroethylene,127-18-4,HCT116,2,384,1.72E-08,5.05E-07,7.25E-07,0.696672964
3483,"2,3-dimethyl-1,3-butadiene",513-81-5,HCT116,2,384,2.87E-10,1.80E-08,2.15E-08,0.838476732
3484,cyclosporine A,59865-13-3,HCT116,2,384,1.95E-07,1.72E-05,1.95E-05,0.882653472
3485,chlorpromazine,50-53-3,HCT116,2,384,2.57E-06,6.99E-07,1.63E-05,0.042757652
3486,PBDE 47,5436-43-1,HCT116,2,384,7.18E-06,7.43E-08,1.89E-05,0.003929009
3487,PBDE 99,60348-60-9,HCT116,2,384,8.91E-06,2.80E-08,2.09E-05,0.001342522
3488,PBDE 153,68631-49-2,HCT116,2,384,1.05E-05,8.52E-09,2.29E-05,0.000372014
3489,amiodarone,1951-25-3,HCT116,2,384,9.64E-06,1.69E-08,2.18E-05,0.000776636
3490,PFBS,375-73-5,HCT116,2,384,2.38E-08,3.35E-05,3.36E-05,0.996361397
3491,4:2 FTS,757124-72-4,HCT116,2,384,3.27E-08,3.12E-05,3.15E-05,0.992782666
3492,PFNA,375-95-1,HCT116,2,384,4.50E-06,2.62E-07,1.66E-05,0.015768742
3493,PFHxA,307-24-4,HCT116,2,384,8.16E-07,3.73E-06,1.55E-05,0.241309502
3494,PFBA,375-22-4,HCT116,2,384,3.05E-08,3.11E-05,3.13E-05,0.993490514
3495,PFOA,335-67-1,HCT116,2,384,7.46E-07,4.01E-06,1.46E-05,0.27439223
3496,6:2 FTS,27619-97-2,HCT116,2,384,2.06E-07,1.62E-05,1.87E-05,0.869228551
3497,8:2 FTS,39108-34-4,HCT116,2,384,7.99E-07,3.82E-06,1.53E-05,0.250477863
3498,PFUnDA,2058-94-8,HCT116,2,384,1.33E-06,1.61E-06,3.86E-05,0.041751562
3499,PFOS,1763-23-1,HCT116,2,384,1.33E-06,1.61E-06,3.86E-05,0.041751562
3500,PFHpA,375-85-9,HCT116,2,384,4.11E-07,8.92E-06,1.43E-05,0.624882399
3501,PFPeA,2706-90-3,HCT116,2,384,7.41E-08,2.45E-05,2.52E-05,0.970870084
3502,PFHxS,355-46-4,HCT116,2,384,1.41E-07,2.00E-05,2.16E-05,0.926731714
3503,PFDA,335-76-2,HCT116,2,384,2.53E-06,1.07E-06,3.74E-05,0.028655711
3504,Azathioprine,446-86-6,HCT116,2,384,1.27E-08,3.88E-05,3.88E-05,1.000259671
3505,Benzocaine,94-09-7,HCT116,2,384,3.80E-08,3.06E-05,3.09E-05,0.990681691
3506,Butylated hydroxyanisole,25013-16-5,HCT116,2,384,3.81E-07,1.07E-05,1.55E-05,0.686130849
3507,Cetirizine dihydrochloride,83881-52-1,HCT116,2,384,1.41E-08,3.75E-05,3.75E-05,0.999801852
3508,Cyclamate,139-05-9,HCT116,2,384,1.24E-08,3.95E-05,3.95E-05,1.000365602
3509,Cyclophosphamide,6055-19-2,HCT116,2,384,1.40E-08,3.75E-05,3.76E-05,0.999829995
3510,Cypermethrin,67375-30-8,HCT116,2,384,6.49E-06,1.05E-07,1.82E-05,0.005742934
3511,DEET,134-62-3,HCT116,2,384,6.17E-08,2.72E-05,2.78E-05,0.979296352
3512,Dexamethasone,50-02-2,HCT116,2,384,4.14E-08,3.00E-05,3.04E-05,0.989154705
3513,Digoxin,20830-75-5,HCT116,2,384,1.90E-08,3.52E-05,3.52E-05,0.998152269
3514,Fenazaquin,120928-09-8,HCT116,2,384,2.83E-06,6.08E-07,1.63E-05,0.037346358
3515,Fenbuconazole,114369-43-6,HCT116,2,384,3.00E-07,1.30E-05,1.68E-05,0.777564681
3516,Fluazinam,79622-59-6,HCT116,2,384,7.05E-07,5.01E-06,1.49E-05,0.337196496
3517,Furosemide,54-31-9,HCT116,2,384,1.57E-08,3.95E-05,4.00E-05,0.988819057
3518,Glybenclamide,10238-21-8,HCT116,2,384,1.44E-06,1.45E-06,1.75E-05,0.083044954
3519,HC Red 3,2871-01-4,HCT116,2,384,1.27E-08,3.88E-05,3.88E-05,1.000249737
3520,Hydralazine hydrochloride,304-20-1,HCT116,2,384,1.41E-08,3.74E-05,3.75E-05,0.999787255
3521,Ketoconazole,65277-42-1,HCT116,2,384,9.23E-07,2.97E-06,1.65E-05,0.179988856
3522,Metformin,1115-70-4,HCT116,2,384,1.24E-08,3.97E-05,3.97E-05,1.000377836
3523,Metoclopramide,364-62-5,HCT116,2,384,1.24E-07,2.15E-05,2.28E-05,0.940508131
3524,Nitrofurantoin,67-20-9,HCT116,2,384,1.24E-08,3.94E-05,3.94E-05,1.000357685
3525,Oxytetracycline hydrochloride,2058-46-0,HCT116,2,384,1.24E-08,3.98E-05,3.98E-05,1.000387563
3526,Panthenol,16485-10-2 ,HCT116,2,384,1.24E-08,3.97E-05,3.97E-05,1.000378555
3527,Paracetamol,103-90-2,HCT116,2,384,1.32E-08,3.82E-05,3.82E-05,1.000075203
3528,Topiramate,97240-79-4,HCT116,2,384,1.24E-08,3.98E-05,3.98E-05,1.000386574
3529,Trimellitic anhydride,552-30-7,HCT116,2,384,2.29E-08,3.39E-05,3.40E-05,0.99673725
3530,Verapamil hydrochloride,152-11-4,HCT116,2,384,1.01E-06,2.40E-06,1.75E-05,0.137294246
3531,Warfarin,129-06-6,HCT116,2,384,9.95E-08,2.34E-05,2.44E-05,0.957225144
3532,"2,4-Dinitrophenol",51-28-5,HEK293T,2,384,5.28E-08,3.23E-05,3.25E-05,0.994283919
3533,Aldrin,309-00-2,HEK293T,2,384,6.90E-06,1.23E-07,1.70E-05,0.007245657
3534,Azinphos-methyl,86-50-0,HEK293T,2,384,1.92E-07,1.96E-05,2.13E-05,0.91971443
3535,Chlorpyrifos,2921-88-2,HEK293T,2,384,1.93E-06,1.25E-06,1.70E-05,0.073737078
3536,"DDD-p,p'",50-29-3,HEK293T,2,384,8.68E-06,5.96E-08,1.86E-05,0.003201257
3537,"DDT-o,p'",789-02-6,HEK293T,2,384,7.27E-06,1.13E-07,1.75E-05,0.006455554
3538,"DDT-p,p'",72-54-8,HEK293T,2,384,5.48E-06,2.38E-07,1.64E-05,0.014475667
3539,Diazinon,333-41-5,HEK293T,2,384,7.02E-07,6.60E-06,1.45E-05,0.454744329
3540,Dicofol,115-32-2,HEK293T,2,384,2.06E-06,1.16E-06,1.69E-05,0.068955307
3541,Dieldrin,60-57-1,HEK293T,2,384,2.28E-06,1.02E-06,1.66E-05,0.061440283
3542,Disulfoton,298-04-4,HEK293T,2,384,8.52E-07,4.93E-06,1.49E-05,0.331694573
3543,Endosulfan I,115-29-7,HEK293T,2,384,7.16E-07,6.43E-06,1.45E-05,0.44251938
3544,Endrin,72-20-8,HEK293T,2,384,3.10E-06,6.71E-07,1.61E-05,0.041634285
3545,Ethion,563-12-2,HEK293T,2,384,2.17E-06,1.09E-06,1.67E-05,0.065127306
3546,Heptachlor,76-44-8,HEK293T,2,384,5.40E-06,2.45E-07,1.64E-05,0.014982094
3547,Heptachlor epoxide B,1024-57-3,HEK293T,2,384,1.98E-06,1.22E-06,1.70E-05,0.072120204
3548,Lindane,58-89-9,HEK293T,2,384,6.37E-07,7.38E-06,1.45E-05,0.510217563
3549,"Methoxychlor-o,p'",72-43-5,HEK293T,2,384,2.19E-06,1.08E-06,1.67E-05,0.06437867
3550,Parathion,56-38-2,HEK293T,2,384,7.16E-07,6.43E-06,1.45E-05,0.44251938
3551,Trifluralin,1582-09-8,HEK293T,2,384,2.84E-06,7.59E-07,1.62E-05,0.046854026
3552,Eugenol F,97-53-0,HEK293T,2,384,9.94E-08,2.60E-05,2.67E-05,0.974200527
3553,Methyl-antranilate,134-20-3,HEK293T,2,384,6.35E-08,3.04E-05,3.07E-05,0.99019704
3554,Lilyfore,285977-85-7,HEK293T,2,384,3.71E-07,1.29E-05,1.67E-05,0.77326174
3555,Damascone beta,23726-91-2,HEK293T,2,384,1.00E-06,3.10E-06,1.53E-05,0.202935234
3556,Veloutone,14595-54-1,HEK293T,2,384,2.68E-06,8.23E-07,1.63E-05,0.050571755
3557,Verdox,82356-51-2,HEK293T,2,384,6.74E-06,1.35E-07,1.70E-05,0.00796788
3558,Nirvanol,1506-02-1,HEK293T,2,384,3.94E-06,4.55E-07,1.60E-05,0.028437992
3559,Cetalox,3738-00-9,HEK293T,2,384,2.68E-06,6.23E-07,1.44E-05,0.043327129
3560,Tonalide,21145-77-7,HEK293T,2,384,3.94E-06,4.55E-07,1.60E-05,0.028437992
3561,Caffeine,58-08-2,HEK293T,2,384,3.64E-08,3.90E-05,3.90E-05,1.000304038
3562,Lamotrigine,84057-84-1,HEK293T,2,384,1.53E-07,2.22E-05,2.34E-05,0.947481012
3563,Diclofenac,15307-79-6,HEK293T,2,384,3.69E-08,3.99E-05,4.00E-05,0.999969329
3564,"2,4-Dichlorophenoxyacetic",94-75-7,HEK293T,2,384,5.59E-08,3.69E-05,3.99E-05,0.924333076
3565,(S)-Naproxen,22204-53-1,HEK293T,2,384,7.76E-08,3.30E-05,3.99E-05,0.828427689
3566,Ibuprofen,15687-27-1,HEK293T,2,384,1.34E-07,2.18E-05,3.98E-05,0.549262767
3567,Torasemide,56211-40-6,HEK293T,2,384,2.08E-07,2.36E-05,3.18E-05,0.743698713
3568,Warfarin,81-81-2,HEK293T,2,384,5.26E-08,3.75E-05,3.98E-05,0.941505608
3569,di-n-butylphthalate,84-74-2,HEK293T,2,384,1.31E-06,1.93E-06,1.82E-05,0.105854763
3570,hexachlorophene,70-30-4,HEK293T,2,384,1.16E-05,2.80E-07,2.76E-05,0.010156585
3571,hexamethylenetetramine,100-97-0,HEK293T,2,384,3.36E-08,3.65E-05,3.65E-05,1.000385412
3572,Malathion,121-75-5,HEK293T,2,384,1.12E-07,2.49E-05,2.58E-05,0.967913055
3573,pentachlorophenol,87-86-5,HEK293T,2,384,4.45E-07,3.23E-06,3.94E-05,0.08201945
3574,"2,2,2-trichloroethanol",115-20-8,HEK293T,2,384,4.12E-08,3.12E-05,3.13E-05,0.997078122
3575,diethylphthalate,84-66-2,HEK293T,2,384,1.25E-07,2.39E-05,2.48E-05,0.961116816
3576,4-chlorophenol,106-48-9,HEK293T,2,384,1.17E-07,2.45E-05,2.54E-05,0.965509205
3577,permethrin,52645-53-1,HEK293T,2,384,7.02E-06,1.25E-07,1.73E-05,0.007245657
3578,Aniline,62-53-3,HEK293T,2,384,3.78E-08,3.64E-05,3.64E-05,0.999464278
3579,4-fluoroaniline,371-40-4,HEK293T,2,384,3.96E-08,3.49E-05,3.50E-05,0.998681172
3580,"2,4,6-trichlorophenol",88-06-2,HEK293T,2,384,6.12E-07,7.60E-06,1.44E-05,0.528719239
3581,Allyl alcohol,107-18-6,HEK293T,2,384,3.40E-08,3.62E-05,3.62E-05,1.000235302
3582,N-methylaniline,100-61-8,HEK293T,2,384,4.87E-08,3.01E-05,3.03E-05,0.994431355
3583,"3,4-dichloroaniline",95-76-1,HEK293T,2,384,1.77E-07,2.04E-05,2.19E-05,0.930025578
3584,4-decylaniline,37529-30-9,HEK293T,2,384,6.28E-06,1.71E-07,1.68E-05,0.01014587
3585,naphthalene,91-20-3,HEK293T,2,384,3.09E-07,9.36E-06,1.25E-05,0.746223652
3586,"1,2,4-trichlorobenzene",120-82-1,HEK293T,2,384,1.43E-07,8.87E-07,2.55E-06,0.348332316
3587,"1,2-dichlorobenzene",95-50-1,HEK293T,2,384,5.91E-08,1.33E-06,1.96E-06,0.680785945
3588,dichloromethane,75-09-2,HEK293T,2,384,2.83E-09,2.38E-06,2.38E-06,0.998206451
3589,tetrachloroethylene,127-18-4,HEK293T,2,384,2.09E-08,5.05E-07,7.25E-07,0.696672964
3590,"2,3-dimethyl-1,3-butadiene",513-81-5,HEK293T,2,384,3.54E-10,1.80E-08,2.15E-08,0.838476732
3591,cyclosporine A,59865-13-3,HEK293T,2,384,2.44E-07,1.72E-05,1.95E-05,0.882653472
3592,chlorpromazine,50-53-3,HEK293T,2,384,3.04E-06,6.90E-07,1.61E-05,0.042757652
3593,PBDE 47,5436-43-1,HEK293T,2,384,8.29E-06,7.18E-08,1.83E-05,0.003929009
3594,PBDE 99,60348-60-9,HEK293T,2,384,1.02E-05,2.69E-08,2.00E-05,0.001342522
3595,PBDE 153,68631-49-2,HEK293T,2,384,1.19E-05,8.11E-09,2.18E-05,0.000372014
3596,amiodarone,1951-25-3,HEK293T,2,384,1.10E-05,1.62E-08,2.09E-05,0.000776636
3597,PFBS,375-73-5,HEK293T,2,384,4.69E-08,3.34E-05,3.36E-05,0.996361397
3598,4:2 FTS,757124-72-4,HEK293T,2,384,5.63E-08,3.12E-05,3.14E-05,0.992782666
3599,PFNA,375-95-1,HEK293T,2,384,5.26E-06,2.56E-07,1.63E-05,0.015768742
3600,PFHxA,307-24-4,HEK293T,2,384,9.76E-07,3.72E-06,1.54E-05,0.241309502
3601,PFBA,375-22-4,HEK293T,2,384,5.36E-08,3.11E-05,3.13E-05,0.993490514
3602,PFOA,335-67-1,HEK293T,2,384,8.92E-07,4.00E-06,1.46E-05,0.27439223
3603,6:2 FTS,27619-97-2,HEK293T,2,384,2.55E-07,1.62E-05,1.86E-05,0.869228551
3604,8:2 FTS,39108-34-4,HEK293T,2,384,9.55E-07,3.81E-06,1.52E-05,0.250477863
3605,PFUnDA,2058-94-8,HEK293T,2,384,1.49E-06,1.61E-06,3.85E-05,0.041751562
3606,PFOS,1763-23-1,HEK293T,2,384,1.49E-06,1.61E-06,3.85E-05,0.041751562
3607,PFHpA,375-85-9,HEK293T,2,384,4.97E-07,8.90E-06,1.43E-05,0.624882399
3608,PFPeA,2706-90-3,HEK293T,2,384,1.02E-07,2.45E-05,2.52E-05,0.970870084
3609,PFHxS,355-46-4,HEK293T,2,384,1.80E-07,2.00E-05,2.16E-05,0.926731714
3610,PFDA,335-76-2,HEK293T,2,384,2.82E-06,1.06E-06,3.71E-05,0.028655711
3611,Azathioprine,446-86-6,HEK293T,2,384,3.64E-08,3.88E-05,3.88E-05,1.000259671
3612,Benzocaine,94-09-7,HEK293T,2,384,6.23E-08,3.06E-05,3.09E-05,0.990681691
3613,Butylated hydroxyanisole,25013-16-5,HEK293T,2,384,4.61E-07,1.06E-05,1.55E-05,0.686130849
3614,Cetirizine dihydrochloride,83881-52-1,HEK293T,2,384,3.73E-08,3.75E-05,3.75E-05,0.999801852
3615,Cyclamate,139-05-9,HEK293T,2,384,3.65E-08,3.95E-05,3.95E-05,1.000365602
3616,Cyclophosphamide,6055-19-2,HEK293T,2,384,3.73E-08,3.75E-05,3.75E-05,0.999829995
3617,Cypermethrin,67375-30-8,HEK293T,2,384,7.52E-06,1.01E-07,1.77E-05,0.005742934
3618,DEET,134-62-3,HEK293T,2,384,8.89E-08,2.72E-05,2.77E-05,0.979296352
3619,Dexamethasone,50-02-2,HEK293T,2,384,6.61E-08,3.00E-05,3.04E-05,0.989154705
3620,Digoxin,20830-75-5,HEK293T,2,384,4.20E-08,3.51E-05,3.52E-05,0.998152269
3621,Fenazaquin,120928-09-8,HEK293T,2,384,3.33E-06,6.00E-07,1.61E-05,0.037346358
3622,Fenbuconazole,114369-43-6,HEK293T,2,384,3.66E-07,1.30E-05,1.67E-05,0.777564681
3623,Fluazinam,79622-59-6,HEK293T,2,384,8.44E-07,5.00E-06,1.48E-05,0.337196496
3624,Furosemide,54-31-9,HEK293T,2,384,4.01E-08,3.95E-05,4.00E-05,0.988819057
3625,Glybenclamide,10238-21-8,HEK293T,2,384,1.72E-06,1.44E-06,1.73E-05,0.083044954
3626,HC Red 3,2871-01-4,HEK293T,2,384,3.64E-08,3.88E-05,3.88E-05,1.000249737
