,Chemical,CAS,Cell.type,FBS,Well,Q_cells,Q_media_free,Q_media,F_free_media,IOC,pKa
4585,Citalopram hydrobromide,59729-33-8,Rat cerebellar granule cell,20,384,2.33E-06,1.17E-05,3.58E-05,0.293286,N,
4586,Dofetilide,115256-11-6,Rat cerebellar granule cell,20,384,7.49E-08,3.34E-05,3.93E-05,0.834151,B,8.4
4587,Moxifloxacin hydrochloride,186826-86-8,Rat cerebellar granule cell,20,384,2.71E-09,3.95E-05,3.99E-05,0.986769,A,6
4588,N-acetylpro-cainamide,32795-44-1,Rat cerebellar granule cell,20,384,3.86E-09,3.94E-05,3.99E-05,0.985028,B,9.2
4589,Quinidine sulfate,50-54-4,Rat cerebellar granule cell,20,384,8.04E-08,1.20E-05,3.79E-05,0.298898,B,9.3
4590,Sematilide,101526-83-4,Rat cerebellar granule cell,20,384,3.55E-09,3.95E-05,3.99E-05,0.987673,B,9.1
4591,Sotalol hydrochloride,959-24-0,Rat cerebellar granule cell,20,384,1.49E-09,3.99E-05,4.00E-05,0.99849,B,9
4592,Mifepristone,84371-65-3,Rat cerebellar granule cell,20,384,3.10E-06,3.27E-07,3.47E-05,0.00818292,N,
4593,Perfluorobutanesulfonic_acid,375-73-5,Rat cerebellar granule cell,20,384,2.16E-11,3.87E-05,3.99E-05,0.967933,A,-2.9
4594,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Rat cerebellar granule cell,20,384,2.10E-11,3.76E-05,3.98E-05,0.940895,A,1.4
4595,Perfluorononanoic_acid,375-95-1,Rat cerebellar granule cell,20,384,1.62E-12,9.64E-08,3.06E-05,0.0024101,A,0.1
4596,Perfluorohexanoic_acid,307-24-4,Rat cerebellar granule cell,20,384,1.15E-12,1.49E-06,3.78E-05,0.0371775,A,0.1
4597,Perfluorobutanoic_acid,375-22-4,Rat cerebellar granule cell,20,384,2.11E-11,3.78E-05,3.98E-05,0.946139,A,0.1
4598,Perfluorooctanoic_acid,335-67-1,Rat cerebellar granule cell,20,384,1.31E-12,1.76E-06,3.78E-05,0.0438955,A,0.1
4599,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Rat cerebellar granule cell,20,384,1.11E-11,1.79E-05,3.83E-05,0.446415,A,1.4
4600,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Rat cerebellar granule cell,20,384,2.48E-12,1.56E-06,3.78E-05,0.0389891,A,1.4
4601,Perfluoroundecanoic_acid,2058-94-8,Rat cerebellar granule cell,20,384,1.45E-12,1.13E-07,3.16E-05,0.00281492,A,0.1
4602,Perfluorooctanesulfonic_acid,1763-23-1,Rat cerebellar granule cell,20,384,6.46E-14,1.13E-07,3.16E-05,0.00281492,A,-2.9
4603,Perfluoroheptanoic_acid,375-85-9,Rat cerebellar granule cell,20,384,4.06E-12,6.73E-06,3.78E-05,0.168261,A,0.1
4604,Perfluoropentanoic_acid,2706-90-3,Rat cerebellar granule cell,20,384,1.79E-11,3.20E-05,3.93E-05,0.800284,A,0.1
4605,Perfluorohexanesulfonic_acid,355-46-4,Rat cerebellar granule cell,20,384,1.35E-11,2.42E-05,3.87E-05,0.605009,A,-2.9
4606,Perfluorodecanoic_acid,335-76-2,Rat cerebellar granule cell,20,384,2.14E-12,6.06E-08,2.77E-05,0.00151529,A,0.1
4607,cyclosporine A,59865-13-3,Rat cerebellar granule cell,20,384,1.89E-06,1.81E-05,3.66E-05,0.452157,N,
4608,chlorpromazine,50-53-3,Rat cerebellar granule cell,20,384,2.00E-07,2.10E-07,3.51E-05,0.00523942,B,9.4
4609,PBDE 47,5436-43-1,Rat cerebellar granule cell,20,384,1.39E-05,1.72E-08,1.74E-05,0.000429554,N,
4610,PBDE 99,60348-60-9,Rat cerebellar granule cell,20,384,1.54E-05,5.88E-09,1.53E-05,0.000146897,N,
4611,PBDE 153,68631-49-2,Rat cerebellar granule cell,20,384,1.60E-05,1.60E-09,1.48E-05,4.00E-05,N,
4612,amiodarone,1951-25-3,Rat cerebellar granule cell,20,384,1.39E-06,7.03E-09,1.92E-05,0.000175717,B,9
4613,Azathioprine,446-86-6,Rat cerebellar granule cell,20,384,5.78E-09,4.00E-05,4.00E-05,0.998786,A,8.2
4614,Benzocaine,94-09-7,Rat cerebellar granule cell,20,384,3.34E-07,3.67E-05,3.94E-05,0.917273,N,
4615,Butylated hydroxyanisole,25013-16-5,Rat cerebellar granule cell,20,384,2.57E-06,7.79E-06,3.54E-05,0.194656,N,
4616,Cetirizine dihydrochloride,83881-52-1,Rat cerebellar granule cell,20,384,1.57E-10,3.98E-05,4.00E-05,0.995206,A,4.7
4617,Cyclamate,139-05-9,Rat cerebellar granule cell,20,384,4.55E-08,3.99E-05,4.00E-05,0.998664,B,17.6
4618,Cyclophosphamide,6055-19-2,Rat cerebellar granule cell,20,384,2.41E-08,3.98E-05,4.00E-05,0.994807,B,6.1
4619,Cypermethrin,67375-30-8,Rat cerebellar granule cell,20,384,1.31E-05,2.50E-08,1.86E-05,0.000624783,N,
4620,DEET,134-62-3,Rat cerebellar granule cell,20,384,6.35E-07,3.34E-05,3.88E-05,0.835139,N,
4621,Dexamethasone,50-02-2,Rat cerebellar granule cell,20,384,3.78E-07,3.62E-05,3.93E-05,0.90543,N,
4622,Digoxin,20830-75-5,Rat cerebellar granule cell,20,384,8.98E-08,3.92E-05,3.98E-05,0.979615,N,
4623,Fenazaquin,120928-09-8,Rat cerebellar granule cell,20,384,6.23E-06,1.53E-07,2.95E-05,0.00383447,N,
4624,Fenbuconazole,114369-43-6,Rat cerebellar granule cell,20,384,2.37E-06,1.11E-05,3.57E-05,0.278248,N,
4625,Fluazinam,79622-59-6,Rat cerebellar granule cell,20,384,2.75E-06,2.14E-06,3.52E-05,0.0536026,N,
4626,Furosemide,54-31-9,Rat cerebellar granule cell,20,384,2.98E-11,3.56E-05,3.96E-05,0.89116,A,3
4627,Glybenclamide,10238-21-8,Rat cerebellar granule cell,20,384,1.09E-08,3.69E-07,3.76E-05,0.00923569,A,5
4628,HC Red 3,2871-01-4,Rat cerebellar granule cell,20,384,7.10E-09,3.99E-05,4.00E-05,0.998669,N,
4629,Hydralazine hydrochloride,304-20-1,Rat cerebellar granule cell,20,384,2.60E-08,3.98E-05,3.99E-05,0.99441,B,6
4630,Ketoconazole,65277-42-1,Rat cerebellar granule cell,20,384,2.34E-06,9.69E-07,3.56E-05,0.0242261,B,6.6
4631,Metformin,1115-70-4,Rat cerebellar granule cell,20,384,1.97E-09,4.00E-05,4.00E-05,0.999851,B,9.6
4632,Metoclopramide,364-62-5,Rat cerebellar granule cell,20,384,5.87E-08,2.62E-05,3.88E-05,0.655653,B,9
4633,Nitrofurantoin,67-20-9,Rat cerebellar granule cell,20,384,1.04E-09,4.00E-05,4.00E-05,0.99971,A,7.3
4634,Oxytetracycline hydrochloride,2058-46-0,Rat cerebellar granule cell,20,384,1.02E-10,4.00E-05,4.00E-05,0.999978,A,4.5
4635,Panthenol,16485-10-2 ,Rat cerebellar granule cell,20,384,9.78E-10,4.00E-05,4.00E-05,0.999882,N,
4636,Paracetamol,103-90-2,Rat cerebellar granule cell,20,384,1.48E-08,3.99E-05,4.00E-05,0.997044,N,
4637,Topiramate,97240-79-4,Rat cerebellar granule cell,20,384,5.38E-10,4.00E-05,4.00E-05,0.999958,A,9.2
4638,Trimellitic anhydride,552-30-7,Rat cerebellar granule cell,20,384,3.64E-11,3.88E-05,3.99E-05,0.97085,A,3.3
4639,Verapamil hydrochloride,152-11-4,Rat cerebellar granule cell,20,384,9.82E-08,7.56E-07,3.78E-05,0.0189024,B,9.2
4640,Warfarin,129-06-6,Rat cerebellar granule cell,20,384,1.07E-06,2.83E-05,3.80E-05,0.708348,N,
4641,Caffeine,58-08-2,Balbc_3T3,20,384,6.26E-09,4.00E-05,4.00E-05,0.999137,N,
4642,Lamotrigine,84057-84-1,Balbc_3T3,20,384,1.37E-07,2.72E-05,3.88E-05,0.679948,B,6.6
4643,Diclofenac,15307-79-6,Balbc_3T3,20,384,7.58E-07,3.91E-05,3.92E-05,0.976515,B,17.6
4644,"2,4-Dichlorophenoxyacetic",94-75-7,Balbc_3T3,20,384,2.37E-10,2.18E-05,3.85E-05,0.544794,A,2.7
4645,(S)-Naproxen,22204-53-1,Balbc_3T3,20,384,7.09E-10,1.30E-05,3.80E-05,0.324405,A,4.4
4646,Ibuprofen,15687-27-1,Balbc_3T3,20,384,3.51E-09,4.39E-06,3.77E-05,0.109842,A,5.4
4647,Torasemide,56211-40-6,Balbc_3T3,20,384,3.19E-10,9.24E-06,3.78E-05,0.230981,A,4
4648,Warfarin,81-81-2,Balbc_3T3,20,384,1.22E-09,2.44E-05,3.87E-05,0.610868,A,4.5
4649,di-n-butylphthalate,84-74-2,Balbc_3T3,20,384,3.31E-07,5.41E-07,3.77E-05,0.0135372,N,
4650,hexachlorophene,70-30-4,Balbc_3T3,20,384,2.39E-07,7.66E-09,1.99E-05,0.000191515,A,6.2
4651,hexamethylenetetramine,100-97-0,Balbc_3T3,20,384,1.17E-08,3.99E-05,3.99E-05,0.998087,B,6.4
4652,Malathion,121-75-5,Balbc_3T3,20,384,1.10E-07,3.12E-05,3.91E-05,0.780286,N,
4653,pentachlorophenol,87-86-5,Balbc_3T3,20,384,1.89E-09,2.84E-07,3.67E-05,0.00710327,A,5
4654,"2,2,2-trichloroethanol",115-20-8,Balbc_3T3,20,384,2.07E-08,3.88E-05,3.98E-05,0.970801,N,
4655,diethylphthalate,84-66-2,Balbc_3T3,20,384,1.26E-07,2.98E-05,3.90E-05,0.744636,N,
4656,4-chlorophenol,106-48-9,Balbc_3T3,20,384,1.16E-07,3.07E-05,3.91E-05,0.767313,N,
4657,permethrin,52645-53-1,Balbc_3T3,20,384,2.09E-06,4.32E-08,2.70E-05,0.00108058,N,
4658,Aniline,62-53-3,Balbc_3T3,20,384,1.04E-08,3.97E-05,3.99E-05,0.991916,N,
4659,4-fluoroaniline,371-40-4,Balbc_3T3,20,384,1.39E-08,3.94E-05,3.99E-05,0.98526,N,
4660,"2,4,6-trichlorophenol",88-06-2,Balbc_3T3,20,384,7.02E-08,4.78E-06,3.76E-05,0.11956,A,6.8
4661,Allyl alcohol,107-18-6,Balbc_3T3,20,384,6.62E-09,3.99E-05,3.99E-05,0.997182,N,
4662,N-methylaniline,100-61-8,Balbc_3T3,20,384,3.11E-08,3.80E-05,3.97E-05,0.950432,N,
4663,"3,4-dichloroaniline",95-76-1,Balbc_3T3,20,384,1.81E-07,2.45E-05,3.86E-05,0.611592,N,
4664,4-decylaniline,37529-30-9,Balbc_3T3,20,384,1.85E-06,5.82E-08,2.83E-05,0.00145571,N,
4665,naphthalene,91-20-3,Balbc_3T3,20,384,3.07E-07,1.03E-05,3.74E-05,0.257878,N,
4666,"1,2,4-trichlorobenzene",120-82-1,Balbc_3T3,20,384,3.35E-07,2.30E-06,3.60E-05,0.0574516,N,
4667,"1,2-dichlorobenzene",95-50-1,Balbc_3T3,20,384,2.96E-07,7.38E-06,3.42E-05,0.184394,N,
4668,dichloromethane,75-09-2,Balbc_3T3,20,384,1.24E-08,3.04E-05,3.09E-05,0.760507,N,
4669,tetrachloroethylene,127-18-4,Balbc_3T3,20,384,2.48E-07,6.61E-06,2.89E-05,0.165359,N,
4670,"2,3-dimethyl-1,3-butadiene",513-81-5,Balbc_3T3,20,384,1.61E-08,9.19E-07,2.28E-06,0.0229668,N,
4671,Eugenol F,97-53-0,Balbc_3T3,20,384,9.46E-08,3.26E-05,3.93E-05,0.815878,N,
4672,Methyl-antranilate,134-20-3,Balbc_3T3,20,384,4.65E-08,3.68E-05,3.96E-05,0.920434,N,
4673,Lilyfore,285977-85-7,Balbc_3T3,20,384,3.00E-07,1.15E-05,3.77E-05,0.288498,N,
4674,Damascone beta,23726-91-2,Balbc_3T3,20,384,3.43E-07,1.18E-06,3.75E-05,0.0293845,N,
4675,Veloutone,14595-54-1,Balbc_3T3,20,384,6.63E-07,2.31E-07,3.55E-05,0.00577261,N,
4676,Verdox,82356-51-2,Balbc_3T3,20,384,2.02E-06,4.70E-08,2.73E-05,0.00117603,N,
4677,Nirvanol,1506-02-1,Balbc_3T3,20,384,1.07E-06,1.41E-07,3.29E-05,0.00352328,N,
4678,Cetalox,3738-00-9,Balbc_3T3,20,384,7.64E-07,2.02E-07,3.48E-05,0.00504469,N,
4679,Tonalide,21145-77-7,Balbc_3T3,20,384,1.07E-06,1.41E-07,3.29E-05,0.00352328,N,
4680,"2,4-Dinitrophenol",51-28-5,Balbc_3T3,20,384,1.18E-09,3.81E-05,3.98E-05,0.952049,A,4.1
4681,Aldrin,309-00-2,Balbc_3T3,20,384,2.09E-06,4.32E-08,2.69E-05,0.00108047,N,
4682,Azinphos-methyl,86-50-0,Balbc_3T3,20,384,1.95E-07,2.30E-05,3.85E-05,0.575964,N,
4683,Chlorpyrifos,2921-88-2,Balbc_3T3,20,384,4.43E-07,3.23E-07,3.69E-05,0.00808133,N,
4684,"DDD-p,p'",50-29-3,Balbc_3T3,20,384,2.55E-06,2.04E-08,2.45E-05,0.000510983,N,
4685,"DDT-o,p'",789-02-6,Balbc_3T3,20,384,2.16E-06,3.90E-08,2.65E-05,0.000974221,N,
4686,"DDT-p,p'",72-54-8,Balbc_3T3,20,384,1.59E-06,7.93E-08,2.98E-05,0.00198185,N,
4687,Diazinon,333-41-5,Balbc_3T3,20,384,3.48E-07,3.61E-06,3.74E-05,0.090257,N,
4688,Dicofol,115-32-2,Balbc_3T3,20,384,4.79E-07,3.04E-07,3.67E-05,0.00760299,N,
4689,Dieldrin,60-57-1,Balbc_3T3,20,384,5.44E-07,2.74E-07,3.63E-05,0.00685415,N,
4690,Disulfoton,298-04-4,Balbc_3T3,20,384,3.49E-07,2.23E-06,3.74E-05,0.0557492,N,
4691,Endosulfan I,115-29-7,Balbc_3T3,20,384,3.48E-07,3.45E-06,3.74E-05,0.0862801,N,
4692,Endrin,72-20-8,Balbc_3T3,20,384,7.92E-07,1.95E-07,3.47E-05,0.00487753,N,
4693,Ethion,563-12-2,Balbc_3T3,20,384,5.10E-07,2.89E-07,3.65E-05,0.00722121,N,
4694,Heptachlor,76-44-8,Balbc_3T3,20,384,1.56E-06,8.17E-08,3.00E-05,0.00204132,N,
4695,Heptachlor epoxide B,1024-57-3,Balbc_3T3,20,384,4.55E-07,3.17E-07,3.69E-05,0.00791938,N,
4696,Lindane,58-89-9,Balbc_3T3,20,384,3.45E-07,4.41E-06,3.74E-05,0.110248,N,
4697,"Methoxychlor-o,p'",72-43-5,Balbc_3T3,20,384,5.17E-07,2.86E-07,3.64E-05,0.00714664,N,
4698,Parathion,56-38-2,Balbc_3T3,20,384,3.48E-07,3.45E-06,3.74E-05,0.0862804,N,
4699,Trifluralin,1582-09-8,Balbc_3T3,20,384,7.12E-07,2.16E-07,3.52E-05,0.00540142,N,
4700,Cisapride,81098-60-4,Balbc_3T3,20,384,1.01E-07,7.27E-06,3.77E-05,0.181822,B,7.8
4701,Citalopram hydrobromide,59729-33-8,Balbc_3T3,20,384,2.93E-07,1.24E-05,3.77E-05,0.309181,N,
4702,Dofetilide,115256-11-6,Balbc_3T3,20,384,2.12E-08,3.34E-05,3.94E-05,0.835272,B,8.4
4703,Moxifloxacin hydrochloride,186826-86-8,Balbc_3T3,20,384,4.18E-09,3.95E-05,3.99E-05,0.986733,A,6
4704,N-acetylpro-cainamide,32795-44-1,Balbc_3T3,20,384,2.23E-08,3.94E-05,3.99E-05,0.984575,B,9.2
4705,Quinidine sulfate,50-54-4,Balbc_3T3,20,384,1.68E-08,1.20E-05,3.80E-05,0.299374,B,9.3
4706,Sematilide,101526-83-4,Balbc_3T3,20,384,2.06E-08,3.95E-05,3.99E-05,0.987252,B,9.1
4707,Sotalol hydrochloride,959-24-0,Balbc_3T3,20,384,1.92E-08,3.99E-05,4.00E-05,0.998047,B,9
4708,Mifepristone,84371-65-3,Balbc_3T3,20,384,3.97E-07,3.51E-07,3.72E-05,0.00878122,N,
4709,Perfluorobutanesulfonic_acid,375-73-5,Balbc_3T3,20,384,3.68E-10,3.87E-05,3.99E-05,0.967925,A,-2.9
4710,4_2_Fluorotelomer_sulfonic_acid,757124-72-4,Balbc_3T3,20,384,3.56E-10,3.76E-05,3.98E-05,0.940887,A,1.4
4711,Perfluorononanoic_acid,375-95-1,Balbc_3T3,20,384,1.10E-12,9.64E-08,3.06E-05,0.0024101,A,0.1
4712,Perfluorohexanoic_acid,307-24-4,Balbc_3T3,20,384,1.41E-11,1.49E-06,3.78E-05,0.0371775,A,0.1
4713,Perfluorobutanoic_acid,375-22-4,Balbc_3T3,20,384,3.59E-10,3.78E-05,3.98E-05,0.946131,A,0.1
4714,Perfluorooctanoic_acid,335-67-1,Balbc_3T3,20,384,1.67E-11,1.76E-06,3.78E-05,0.0438955,A,0.1
4715,6_2_Fluorotelomer_sulfonic_acid,27619-97-2,Balbc_3T3,20,384,1.69E-10,1.79E-05,3.83E-05,0.446413,A,1.4
4716,8_2_Fluorotelomer_sulfonic_acid,39108-34-4,Balbc_3T3,20,384,1.49E-11,1.56E-06,3.78E-05,0.0389891,A,1.4
4717,Perfluoroundecanoic_acid,2058-94-8,Balbc_3T3,20,384,1.24E-12,1.13E-07,3.16E-05,0.00281492,A,0.1
4718,Perfluorooctanesulfonic_acid,1763-23-1,Balbc_3T3,20,384,1.07E-12,1.13E-07,3.16E-05,0.00281492,A,-2.9
4719,Perfluoroheptanoic_acid,375-85-9,Balbc_3T3,20,384,6.39E-11,6.73E-06,3.78E-05,0.16826,A,0.1
4720,Perfluoropentanoic_acid,2706-90-3,Balbc_3T3,20,384,3.04E-10,3.20E-05,3.93E-05,0.800278,A,0.1
4721,Perfluorohexanesulfonic_acid,355-46-4,Balbc_3T3,20,384,2.30E-10,2.42E-05,3.87E-05,0.605005,A,-2.9
4722,Perfluorodecanoic_acid,335-76-2,Balbc_3T3,20,384,8.31E-13,6.06E-08,2.77E-05,0.00151529,A,0.1
4723,cyclosporine A,59865-13-3,Balbc_3T3,20,384,2.35E-07,1.89E-05,3.82E-05,0.471771,N,
4724,chlorpromazine,50-53-3,Balbc_3T3,20,384,2.43E-08,2.11E-07,3.53E-05,0.00526256,B,9.4
4725,PBDE 47,5436-43-1,Balbc_3T3,20,384,2.45E-06,2.47E-08,2.50E-05,0.000618675,N,
4726,PBDE 99,60348-60-9,Balbc_3T3,20,384,2.86E-06,8.88E-09,2.31E-05,0.000221877,N,
4727,PBDE 153,68631-49-2,Balbc_3T3,20,384,3.04E-06,2.46E-09,2.27E-05,6.15E-05,N,
4728,amiodarone,1951-25-3,Balbc_3T3,20,384,1.76E-07,7.25E-09,1.98E-05,0.00018122,B,9
4729,Azathioprine,446-86-6,Balbc_3T3,20,384,6.20E-09,4.00E-05,4.00E-05,0.998775,A,8.2
4730,Benzocaine,94-09-7,Balbc_3T3,20,384,4.49E-08,3.70E-05,3.97E-05,0.92396,N,
4731,Butylated hydroxyanisole,25013-16-5,Balbc_3T3,20,384,3.24E-07,8.25E-06,3.75E-05,0.206343,N,
4732,Cetirizine dihydrochloride,83881-52-1,Balbc_3T3,20,384,2.02E-09,3.98E-05,4.00E-05,0.99516,A,4.7
4733,Cyclamate,139-05-9,Balbc_3T3,20,384,7.62E-07,3.92E-05,3.92E-05,0.980766,B,17.6
4734,Cyclophosphamide,6055-19-2,Balbc_3T3,20,384,1.27E-08,3.98E-05,4.00E-05,0.995089,B,6.1
4735,Cypermethrin,67375-30-8,Balbc_3T3,20,384,2.23E-06,3.51E-08,2.61E-05,0.000876481,N,
4736,DEET,134-62-3,Balbc_3T3,20,384,8.07E-08,3.39E-05,3.94E-05,0.8469,N,
4737,Dexamethasone,50-02-2,Balbc_3T3,20,384,5.01E-08,3.65E-05,3.96E-05,0.912933,N,
4738,Digoxin,20830-75-5,Balbc_3T3,20,384,1.62E-08,3.93E-05,3.99E-05,0.981423,N,
4739,Fenazaquin,120928-09-8,Balbc_3T3,20,384,8.68E-07,1.78E-07,3.42E-05,0.00444337,N,
4740,Fenbuconazole,114369-43-6,Balbc_3T3,20,384,2.98E-07,1.17E-05,3.77E-05,0.293592,N,
4741,Fluazinam,79622-59-6,Balbc_3T3,20,384,3.49E-07,2.28E-06,3.74E-05,0.0570647,N,
4742,Furosemide,54-31-9,Balbc_3T3,20,384,4.35E-10,3.56E-05,3.96E-05,0.891151,A,3
4743,Glybenclamide,10238-21-8,Balbc_3T3,20,384,1.33E-09,3.70E-07,3.76E-05,0.0092379,A,5
4744,HC Red 3,2871-01-4,Balbc_3T3,20,384,6.55E-09,3.99E-05,4.00E-05,0.998683,N,
4745,Hydralazine hydrochloride,304-20-1,Balbc_3T3,20,384,1.24E-08,3.98E-05,4.00E-05,0.994746,B,6
4746,Ketoconazole,65277-42-1,Balbc_3T3,20,384,2.94E-07,1.02E-06,3.76E-05,0.0255426,B,6.6
4747,Metformin,1115-70-4,Balbc_3T3,20,384,3.33E-08,4.00E-05,4.00E-05,0.999069,B,9.6
4748,Metoclopramide,364-62-5,Balbc_3T3,20,384,1.94E-08,2.63E-05,3.88E-05,0.656298,B,9
4749,Nitrofurantoin,67-20-9,Balbc_3T3,20,384,5.04E-09,4.00E-05,4.00E-05,0.99961,A,7.3
4750,Oxytetracycline hydrochloride,2058-46-0,Balbc_3T3,20,384,1.74E-09,4.00E-05,4.00E-05,0.999937,A,4.5
4751,Panthenol,16485-10-2 ,Balbc_3T3,20,384,5.84E-09,4.00E-05,4.00E-05,0.99976,N,
4752,Paracetamol,103-90-2,Balbc_3T3,20,384,7.44E-09,3.99E-05,4.00E-05,0.997227,N,
4753,Topiramate,97240-79-4,Balbc_3T3,20,384,5.77E-09,4.00E-05,4.00E-05,0.999828,A,9.2
4754,Trimellitic anhydride,552-30-7,Balbc_3T3,20,384,5.70E-10,3.88E-05,3.99E-05,0.970837,A,3.3
4755,Verapamil hydrochloride,152-11-4,Balbc_3T3,20,384,1.22E-08,7.58E-07,3.79E-05,0.0189432,B,9.2
4756,Warfarin,129-06-6,Balbc_3T3,20,384,1.34E-07,2.90E-05,3.89E-05,0.725464,N,
4757,Caffeine,58-08-2,FishRtgut,20,384,2.68E-09,4.00E-05,4.00E-05,0.999226,N,
4758,Lamotrigine,84057-84-1,FishRtgut,20,384,9.95E-09,2.73E-05,3.89E-05,0.682118,B,6.6
4759,Diclofenac,15307-79-6,FishRtgut,20,384,3.53E-07,3.95E-05,3.96E-05,0.986588,B,17.6
4760,"2,4-Dichlorophenoxyacetic",94-75-7,FishRtgut,20,384,1.09E-10,2.18E-05,3.85E-05,0.544796,A,2.7
4761,(S)-Naproxen,22204-53-1,FishRtgut,20,384,2.50E-10,1.30E-05,3.80E-05,0.324409,A,4.4
4762,Ibuprofen,15687-27-1,FishRtgut,20,384,3.18E-10,4.39E-06,3.77E-05,0.109851,A,5.4
4763,Torasemide,56211-40-6,FishRtgut,20,384,1.22E-10,9.24E-06,3.78E-05,0.230982,A,4
4764,Warfarin,81-81-2,FishRtgut,20,384,4.98E-10,2.44E-05,3.87E-05,0.610879,A,4.5
4765,di-n-butylphthalate,84-74-2,FishRtgut,20,384,1.81E-08,5.46E-07,3.80E-05,0.0136438,N,
4766,hexachlorophene,70-30-4,FishRtgut,20,384,1.81E-08,7.70E-09,2.00E-05,0.00019258,A,6.2
4767,hexamethylenetetramine,100-97-0,FishRtgut,20,384,5.38E-09,3.99E-05,3.99E-05,0.998244,B,6.4
4768,Malathion,121-75-5,FishRtgut,20,384,6.94E-09,3.13E-05,3.92E-05,0.782307,N,
4769,pentachlorophenol,87-86-5,FishRtgut,20,384,1.14E-10,2.84E-07,3.67E-05,0.00710359,A,5
4770,"2,2,2-trichloroethanol",115-20-8,FishRtgut,20,384,3.24E-09,3.88E-05,3.98E-05,0.971224,N,
4771,diethylphthalate,84-66-2,FishRtgut,20,384,7.59E-09,2.99E-05,3.91E-05,0.746841,N,
4772,4-chlorophenol,106-48-9,FishRtgut,20,384,7.18E-09,3.08E-05,3.92E-05,0.769405,N,
4773,permethrin,52645-53-1,FishRtgut,20,384,1.45E-07,4.54E-08,2.83E-05,0.0011359,N,
4774,Aniline,62-53-3,FishRtgut,20,384,2.84E-09,3.97E-05,4.00E-05,0.992103,N,
4775,4-fluoroaniline,371-40-4,FishRtgut,20,384,2.97E-09,3.94E-05,3.99E-05,0.985529,N,
4776,"2,4,6-trichlorophenol",88-06-2,FishRtgut,20,384,3.75E-09,4.79E-06,3.77E-05,0.119759,A,6.8
4777,Allyl alcohol,107-18-6,FishRtgut,20,384,2.69E-09,3.99E-05,3.99E-05,0.99728,N,
4778,N-methylaniline,100-61-8,FishRtgut,20,384,3.66E-09,3.80E-05,3.97E-05,0.951085,N,
4779,"3,4-dichloroaniline",95-76-1,FishRtgut,20,384,9.97E-09,2.46E-05,3.87E-05,0.614219,N,
4780,4-decylaniline,37529-30-9,FishRtgut,20,384,1.25E-07,6.09E-08,2.95E-05,0.00152162,N,
4781,naphthalene,91-20-3,FishRtgut,20,384,1.57E-08,1.04E-05,3.77E-05,0.259772,N,
4782,"1,2,4-trichlorobenzene",120-82-1,FishRtgut,20,384,1.75E-08,2.32E-06,3.62E-05,0.0579119,N,
4783,"1,2-dichlorobenzene",95-50-1,FishRtgut,20,384,1.51E-08,7.43E-06,3.44E-05,0.185699,N,
4784,dichloromethane,75-09-2,FishRtgut,20,384,2.37E-09,3.04E-05,3.09E-05,0.760688,N,
4785,tetrachloroethylene,127-18-4,FishRtgut,20,384,1.26E-08,6.65E-06,2.91E-05,0.166336,N,
4786,"2,3-dimethyl-1,3-butadiene",513-81-5,FishRtgut,20,384,8.30E-10,9.19E-07,2.28E-06,0.0229744,N,
4787,Eugenol F,97-53-0,FishRtgut,20,384,6.28E-09,3.27E-05,3.93E-05,0.817683,N,
4788,Methyl-antranilate,134-20-3,FishRtgut,20,384,4.29E-09,3.69E-05,3.97E-05,0.921408,N,
4789,Lilyfore,285977-85-7,FishRtgut,20,384,1.53E-08,1.16E-05,3.80E-05,0.290564,N,
4790,Damascone beta,23726-91-2,FishRtgut,20,384,1.83E-08,1.19E-06,3.78E-05,0.0296249,N,
4791,Veloutone,14595-54-1,FishRtgut,20,384,3.89E-08,2.35E-07,3.61E-05,0.00586418,N,
4792,Verdox,82356-51-2,FishRtgut,20,384,1.39E-07,4.94E-08,2.87E-05,0.00123432,N,
4793,Nirvanol,1506-02-1,FishRtgut,20,384,6.61E-08,1.45E-07,3.38E-05,0.00361398,N,
4794,Cetalox,3738-00-9,FishRtgut,20,384,4.55E-08,2.05E-07,3.55E-05,0.00513713,N,
4795,Tonalide,21145-77-7,FishRtgut,20,384,6.61E-08,1.45E-07,3.38E-05,0.00361398,N,
4796,"2,4-Dinitrophenol",51-28-5,FishRtgut,20,384,5.41E-10,3.81E-05,3.98E-05,0.952064,A,4.1
4797,Aldrin,309-00-2,FishRtgut,20,384,1.45E-07,4.54E-08,2.83E-05,0.00113577,N,
4798,Azinphos-methyl,86-50-0,FishRtgut,20,384,1.06E-08,2.31E-05,3.86E-05,0.578636,N,
4799,Chlorpyrifos,2921-88-2,FishRtgut,20,384,2.51E-08,3.27E-07,3.73E-05,0.00816669,N,
4800,"DDD-p,p'",50-29-3,FishRtgut,20,384,1.88E-07,2.17E-08,2.60E-05,0.000543191,N,
4801,"DDT-o,p'",789-02-6,FishRtgut,20,384,1.51E-07,4.10E-08,2.79E-05,0.00102595,N,
4802,"DDT-p,p'",72-54-8,FishRtgut,20,384,1.04E-07,8.23E-08,3.10E-05,0.00205839,N,
4803,Diazinon,333-41-5,FishRtgut,20,384,1.80E-08,3.64E-06,3.77E-05,0.0910079,N,
4804,Dicofol,115-32-2,FishRtgut,20,384,2.73E-08,3.08E-07,3.71E-05,0.00768984,N,
